id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
1;Austria;Metal;95000.0;98600.0;100300.0;136000.0;155200.0;134800.0;110700.0;88200.0;95200.0;80900.0;71100.0;e;silver
2;Belgium;Metal;41900.0;69900.0;21800.0;197000.0;311900.0;152906.0;1600.0;9857.0;4913.0;5817.0;549079.0;e;silver
3;Belgium;Ores&concentrates;33100.0;6200.0;12300.0;2149800.0;1409800.0;982300.0;2009800.0;6860566.0;6824924.0;2525036.0;991000.0;e;silver
4;Bulgaria;Metal;36516.0;58565.0;37300.0;35200.0;49000.0;52600.0;50200.0;37713.0;54329.0;53365.0;37336.0;e;silver
5;Bulgaria;Ores&concentrates;nan;nan;nan;8900.0;nan;1449000.0;3469100.0;7468355.0;9660680.0;14414795.0;2000000.0;e;silver
6;Croatia;Metal;163.0;313.0;93.0;839.0;2558.0;5500.0;900.0;1293.0;818.0;682.0;656.0;e;silver
7;Cyprus;Metal;nan;100.0;400.0;1900.0;2500.0;1200.0;200.0;170.0;576.0;176.0;344.0;e;silver
8;Czech Republic;Metal;117325.0;77000.0;74600.0;399700.0;187000.0;432800.0;215100.0;54769.0;46403.0;39639.0;42627.0;e;silver
9;Czech Republic;Ores&concentrates;nan;nan;990205.0;3.0;2.0;2.0;3648.0;2660.0;4243.0;50.0;20.0;e;silver
10;Denmark;Metal;18782.0;37200.0;30300.0;53800.0;30100.0;29700.0;147400.0;22704.0;22164.0;15702.0;11183.0;e;silver
11;Denmark;Ores&concentrates;200.0;nan;nan;422100.0;1533800.0;645100.0;874600.0;344238.0;4217.0;3269.0;0.0;e;silver
12;Estonia;Metal;13.0;955.0;200.0;4600.0;1600.0;1400.0;900.0;617.0;11785.0;526.0;851.0;e;silver
13;Finland;Metal;3400.0;1680.0;1162.0;1336.0;1084.0;3058.0;1839.0;4091.0;8967.0;1726.0;866.0;e;silver
14;Finland;Ores&concentrates;nan;nan;70.0;46.0;100.0;nan;602054.0;2641485.0;2765095.0;2061137.0;1314570.0;e;silver
15;France;Metal;215148.0;169806.0;258205.0;511716.0;392507.0;420267.0;382845.0;421024.0;447350.0;479098.0;469488.0;e;silver
16;France;Ores&concentrates;51100.0;1597157.0;0.0;4053.0;109891.0;591800.0;81450.0;50430.0;47095.0;43701.0;30151.0;e;silver
17;Germany;Metal;3012400.0;2169994.0;3397674.0;3368313.0;2984504.0;2944492.0;3135036.0;2735887.0;2682469.0;2884662.0;2548709.0;e;silver
18;Greece;Metal;7400.0;79400.0;19700.0;13900.0;14100.0;54200.0;4500.0;6008.0;9302.0;9910.0;3367.0;e;silver
19;Hungary;Metal;139.0;1300.0;3300.0;29200.0;4000.0;8200.0;24200.0;17678.0;47794.0;103910.0;156702.0;e;silver
20;Ireland, Republic of;Metal;nan;nan;nan;263.0;824.0;608.0;666.0;465.0;743.0;467.0;20184.0;e;silver
21;Italy;Metal;519148.0;383782.0;715501.0;995384.0;979652.0;1024151.0;1027173.0;1014747.0;1119787.0;1111474.0;938723.0;e;silver
22;Italy;Ores&concentrates;nan;nan;38.0;0.0;1.0;112.0;3538.0;2847.0;51.0;250.0;2000.0;e;silver
23;Latvia;Metal;nan;0.0;300.0;1600.0;100.0;3600.0;2200.0;4071.0;1352.0;47.0;4000.0;e;silver
24;Lithuania;Metal;600.0;200.0;1100.0;1600.0;2900.0;3100.0;1677.0;2432.0;4062.0;5008.0;6981.0;e;silver
25;Luxembourg;Metal;100.0;159.0;1409.0;3324.0;1152.0;1884.0;300.0;1142.0;241.0;4243.0;172.0;e;silver
26;Malta;Metal;nan;nan;100.0;500.0;500.0;100.0;nan;nan;nan;nan;nan;e;silver
27;Montenegro;Metal;nan;nan;nan;0.0;14.0;372.0;42403.0;0.0;0.0;0.0;0.0;e;silver
28;Netherlands;Metal;208300.0;196180.0;216182.0;624589.0;245588.0;555475.0;160451.0;82518.0;89405.0;150777.0;106590.0;e;silver
29;Netherlands;Ores&concentrates;18000.0;0.0;1458.0;6944.0;123.0;0.0;1000.0;2301240.0;2000.0;8296949.0;7173020.0;e;silver
30;Norway;Metal;59381.0;58979.0;57617.0;62849.0;49856.0;48129.0;52256.0;49992.0;26552.0;22726.0;14383.0;e;silver
31;Poland;Metal;1121900.0;1265200.0;1281800.0;1328900.0;1378800.0;1245000.0;1436700.0;1468537.0;1278953.0;1247692.0;1158745.0;e;silver
32;Portugal;Metal;7876.0;580.0;3400.0;10600.0;40600.0;34200.0;20400.0;9259.0;5756.0;3744.0;2299.0;e;silver
33;Portugal;Ores&concentrates;13500.0;11500.0;12300.0;16300.0;15100.0;25200.0;14100.0;12496.0;12531.0;9847.0;49872.0;e;silver
34;Romania;Ores&concentrates;nan;nan;nan;217000.0;nan;181000.0;36200.0;26277.0;342675.0;887873.0;0.0;e;silver
35;Serbia;Metal;6937.0;3670.0;4355.0;4222.0;3044.0;7084.0;6978.0;3392.0;12195.0;12342.0;8994.0;e;silver
36;Slovakia;Metal;6061.0;2700.0;39100.0;15100.0;31500.0;28800.0;37900.0;62579.0;2805.0;2031.0;5402.0;e;silver
37;Slovenia;Metal;8800.0;1600.0;3100.0;3600.0;3800.0;14400.0;19300.0;22746.0;2800.0;1851.0;3800.0;e;silver
38;Spain;Metal;379675.0;233084.0;417381.0;383412.0;626782.0;670633.0;13855475.0;5245781.0;652574.0;346460.0;292333.0;e;silver
39;Spain;Ores&concentrates;0.0;30.0;377.0;9847.0;30748.0;896.0;1278.0;12345.0;11784.0;13849.0;475.0;e;silver
40;Sweden;Metal;521200.0;476300.0;412900.0;428500.0;480100.0;457100.0;501000.0;541547.0;529253.0;494075.0;510346.0;e;silver
41;Switzerland;Metal;1444198.0;916560.0;1456475.0;1779063.0;1719300.0;2490396.0;2195532.0;2173415.0;1486824.0;1338332.0;1661190.0;e;silver
42;Turkey;Metal;20897.0;170009.0;144942.0;202886.0;216509.0;209094.0;93889.0;120614.0;176520.0;87409.0;53043.0;e;silver
43;Turkey;Ores&concentrates;nan;nan;nan;nan;500.0;nan;910000.0;2.0;620268.0;580000.0;150000.0;e;silver
44;United Kingdom;Metal;6071009.0;943522.0;2579909.0;3937294.0;1464342.0;4219571.0;3516844.0;4229941.0;1693509.0;4229941.0;2927878.0;e;silver
45;United Kingdom;Ores&concentrates;192.0;1338.0;2035.0;206.0;0.0;2174.0;1584.0;40.0;17859.0;32016.0;41564.0;e;silver
46;United Kingdom;Waste&scrap;5447491.0;8412093.0;5160290.0;11649846.0;nan;nan;11220895.0;8537334.0;10614341.0;10742144.0;11640318.0;e;silver
47;Albania;Metal;7571.0;8832.0;7819.0;4485.0;2768.0;3327.0;1900.0;1992.0;1770.0;2164.0;2087.0;i;silver
48;Austria;Metal;441900.0;431500.0;481800.0;804000.0;331500.0;583000.0;267100.0;455600.0;186700.0;136700.0;192700.0;i;silver
49;Belgium;Metal;351300.0;225700.0;86500.0;71100.0;417788.0;405034.0;361347.0;253342.0;224871.0;250784.0;270375.0;i;silver
50;Belgium;Ores&concentrates;253700.0;1567600.0;6000300.0;7619600.0;25085300.0;16000000.0;25100000.0;26900000.0;24600000.0;23600000.0;15600000.0;i;silver
51;Bulgaria;Metal;2189.0;871.0;2408.0;4300.0;12800.0;4900.0;3400.0;3542.0;11576.0;3670.0;10417.0;i;silver
52;Bulgaria;Ores&concentrates;nan;nan;91.0;nan;nan;88200.0;1575.0;1257193.0;3967019.0;4864839.0;1011163.0;i;silver
53;Croatia;Metal;3293.0;2353.0;3212.0;3868.0;3309.0;2859.0;2700.0;3650.0;3451.0;3388.0;3145.0;i;silver
54;Cyprus;Metal;2863.0;1993.0;1200.0;2200.0;500.0;200.0;300.0;374.0;298.0;475.0;514.0;i;silver
55;Czech Republic;Metal;1557076.0;163316.0;136000.0;1635700.0;993700.0;865000.0;150100.0;101219.0;122772.0;123911.0;141786.0;i;silver
56;Czech Republic;Ores&concentrates;nan;5700.0;990200.0;0.0;0.0;0.0;0.0;2.0;3900.0;0.0;0.0;i;silver
57;Denmark;Metal;51992.0;1873817.0;620284.0;160312.0;132719.0;381138.0;283638.0;290109.0;150589.0;174753.0;194546.0;i;silver
58;Denmark;Ores&concentrates;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;silver
59;Estonia;Metal;5800.0;2900.0;3200.0;5000.0;1700.0;3700.0;1800.0;2082.0;15776.0;3612.0;3151.0;i;silver
60;Finland;Metal;44800.0;47900.0;50681.0;26764.0;19618.0;13828.0;14647.0;14763.0;26202.0;36763.0;36730.0;i;silver
61;France;Metal;544821.0;435001.0;954773.0;908080.0;612382.0;680836.0;750677.0;1499755.0;832446.0;865092.0;902726.0;i;silver
62;France;Ores&concentrates;21300.0;4279.0;4433810.0;8499.0;100102.0;8713.0;51561.0;17523.0;17253.0;22340.0;63885.0;i;silver
63;Germany;Metal;2668900.0;1784960.0;2322566.0;2434577.0;1858257.0;2203529.0;2157829.0;1767049.0;1392351.0;1604645.0;1321902.0;i;silver
64;Germany;Ores&concentrates;6024500.0;2581290.0;4002438.0;3493141.0;5279656.0;2590874.0;5378985.0;8424700.0;11068338.0;11080485.0;16349476.0;i;silver
65;Greece;Metal;276100.0;31300.0;29900.0;55100.0;51900.0;68500.0;55200.0;13670.0;12821.0;28384.0;120984.0;i;silver
66;Greece;Ores&concentrates;nan;nan;nan;nan;100.0;nan;nan;nan;nan;nan;nan;i;silver
67;Hungary;Metal;8354.0;128985.0;196500.0;234100.0;229700.0;232900.0;331700.0;53038.0;70937.0;122751.0;196386.0;i;silver
68;Iceland;Metal;858.0;1096.0;909.0;700.0;640.0;399.0;489.0;502.0;409.0;527.0;386.0;i;silver
69;Ireland, Republic of;Metal;29530.0;5316.0;3999.0;5431.0;3604.0;10175.0;12497.0;20480.0;28163.0;23585.0;19913.0;i;silver
70;Italy;Metal;1167457.0;881205.0;1120080.0;729807.0;645344.0;911101.0;1062821.0;916968.0;810243.0;903442.0;946972.0;i;silver
71;Italy;Ores&concentrates;0.0;15.0;70440.0;31391.0;11644.0;102.0;547.0;314.0;3207.0;1252.0;1000.0;i;silver
72;Latvia;Metal;1174.0;556.0;791.0;2300.0;1400.0;7900.0;2400.0;5156.0;1310.0;500.0;295.0;i;silver
73;Lithuania;Metal;6900.0;5800.0;6300.0;7800.0;9200.0;11300.0;13200.0;11948.0;11104.0;14324.0;10831.0;i;silver
74;Luxembourg;Metal;7061.0;3738.0;24304.0;11000.0;2800.0;1100.0;2700.0;2016.0;4427.0;7414.0;5180.0;i;silver
75;Malta;Metal;5455.0;1090.0;128.0;100.0;100.0;800.0;700.0;815.0;1083.0;727.0;1343.0;i;silver
76;Netherlands;Metal;265925.0;218279.0;304219.0;338239.0;296619.0;321318.0;179287.0;127807.0;103225.0;164474.0;121092.0;i;silver
77;Netherlands;Ores&concentrates;nan;nan;nan;nan;70.0;15.0;770000.0;1450140.0;10224464.0;4456988.0;1791427.0;i;silver
78;North Macedonia;Metal;3807.0;2229.0;3294.0;3779.0;2032.0;2781.0;2059.0;3457.0;3091.0;2799.0;2560.0;i;silver
79;Norway;Metal;67398.0;47040.0;57422.0;49727.0;47768.0;27060.0;36991.0;42325.0;41808.0;28863.0;27702.0;i;silver
80;Norway;Ores&concentrates;200.0;5700.0;1100.0;700.0;4700.0;nan;nan;nan;nan;nan;nan;i;silver
81;Poland;Metal;95200.0;122900.0;106700.0;78600.0;82800.0;76900.0;76500.0;116806.0;148190.0;103193.0;223162.0;i;silver
82;Poland;Ores&concentrates;nan;nan;nan;nan;100.0;nan;3200.0;36253.0;43669.0;0.0;0.0;i;silver
83;Portugal;Metal;22678.0;18602.0;66900.0;38700.0;22200.0;37300.0;31700.0;23383.0;27401.0;19480.0;17474.0;i;silver
84;Romania;Metal;9400.0;8800.0;27500.0;8100.0;15900.0;14600.0;71400.0;34200.0;1500.0;24300.0;42600.0;i;silver
85;Serbia;Metal;nan;nan;741.0;800.0;411.0;1846.0;1670.0;1505.0;1429.0;3666.0;12889.0;i;silver
86;Slovakia;Metal;8200.0;9000.0;55300.0;47000.0;268700.0;97800.0;168400.0;153167.0;81458.0;47240.0;57186.0;i;silver
87;Slovenia;Metal;45000.0;17800.0;24100.0;29700.0;25100.0;26900.0;21200.0;18498.0;19596.0;17441.0;17360.0;i;silver
88;Spain;Metal;1547747.0;754262.0;1513257.0;828017.0;431934.0;8665969.0;10281452.0;1032747.0;433271.0;459383.0;309955.0;i;silver
89;Spain;Ores&concentrates;75633.0;66088.0;11317.0;17131.0;123171.0;11356.0;3395.0;12556.0;12113.0;16178.0;23000.0;i;silver
90;Sweden;Metal;122200.0;85300.0;83700.0;90900.0;94900.0;80900.0;68500.0;49778.0;54336.0;41308.0;50430.0;i;silver
91;Sweden;Ores&concentrates;2466000.0;2330100.0;nan;87.0;131.0;nan;72400.0;53000.0;155221.0;0.0;406350.0;i;silver
92;Switzerland;Metal;1520531.0;2136092.0;1746243.0;2155625.0;2397273.0;1935822.0;1279130.0;732977.0;1052481.0;592370.0;537551.0;i;silver
93;Switzerland;Ores&concentrates;9600.0;100900.0;24000.0;115000.0;30000.0;31000.0;22000.0;24000.0;50000.0;218.0;5.0;i;silver
94;Turkey;Metal;154639.0;57700.0;90064.0;209909.0;226227.0;299109.0;316698.0;330918.0;332437.0;308998.0;298150.0;i;silver
95;United Kingdom;Metal;3943638.0;6649190.0;3278015.0;3686011.0;8525994.0;6097865.0;4740438.0;4767618.0;4813765.0;5389575.0;4432408.0;i;silver
96;United Kingdom;Ores&concentrates;8332.0;1106.0;9737.0;1209.0;6287.0;72454.0;394649.0;328200.0;961500.0;7083.0;78952.0;i;silver
97;United Kingdom;Waste&scrap;4222712.0;3311165.0;4137096.0;13713610.0;5946307.0;6668845.0;5107834.0;6013571.0;7365999.0;8525237.0;10437642.0;i;silver
98;Algeria;nan;114.0;200.0;147.0;70.0;42.0;27.0;16.0;20.0;20.0;20.0;100.0;mines;silver
99;Argentina;nan;355596.0;415235.0;693600.0;702000.0;750000.0;774470.0;905100.0;1175246.0;1055700.0;997961.0;1023768.0;mines;silver
100;Armenia;nan;9200.0;9000.0;16400.0;16100.0;14000.0;14083.0;13295.0;14344.0;16000.0;18500.0;15000.0;mines;silver
101;Australia;nan;1895939.0;1702095.0;1879222.0;1725006.0;1726933.0;1839782.0;1846847.0;1430298.0;1418219.0;1120175.0;1254480.0;mines;silver
102;Azerbaijan;nan;0.0;0.0;1400.0;4175.0;626.0;2051.0;970.0;890.0;5136.0;8076.0;8943.0;mines;silver
103;Bolivia;nan;1114000.0;1325730.0;1259000.0;1215586.0;1206000.0;1287200.0;1346941.0;1306977.0;1356620.0;1222371.0;1191024.0;mines;silver
104;Botswana;nan;nan;0.0;0.0;0.0;8700.0;22597.0;22288.0;2801.0;nan;nan;nan;mines;silver
105;Brazil;nan;17412.0;14590.0;14630.0;15238.0;20145.0;22427.0;32300.0;44142.0;48793.0;41900.0;49600.0;mines;silver
106;Bulgaria;nan;55000.0;55000.0;55000.0;55000.0;55000.0;55637.0;50200.0;37955.0;52526.0;53053.0;41315.0;mines;silver
107;Burkina Faso;nan;800.0;1800.0;3500.0;5000.0;4500.0;19500.0;5400.0;5500.0;5800.0;7000.0;8000.0;mines;silver
108;Canada;nan;755103.0;617777.0;591482.0;661089.0;685255.0;640362.0;495403.0;383807.0;385134.0;389568.0;404000.0;mines;silver
109;Chile;nan;1405020.0;1301018.0;1286688.0;1291272.0;1194521.0;1173845.0;1571788.0;1504271.0;1501436.0;1318582.0;1370237.0;mines;silver
110;China;nan;2800000.0;2900000.0;3085441.0;3231626.0;3639100.0;3673300.0;3673300.0;3421355.0;3496003.0;3601800.0;3421355.0;mines;silver
111;Colombia;nan;9162.0;10827.0;15300.0;24045.0;19451.0;14046.0;11692.0;11602.0;11866.0;12076.0;16684.0;mines;silver
112;Congo, Democratic Republic;nan;34100.0;0.0;5875.0;9187.0;12342.0;60431.0;6485.0;2401.0;800.0;3400.0;3400.0;mines;silver
113;Cyprus;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;0.0;99.0;180.0;mines;silver
114;Dominican Republic;nan;2934.0;23120.0;22816.0;18169.0;27296.0;78228.0;135024.0;95705.0;121748.0;151756.0;166499.0;mines;silver
115;Ecuador;nan;305.0;116.0;1169.0;1589.0;2934.0;1198.0;577.0;2521.0;934.0;68.0;192.0;mines;silver
116;Eritrea;nan;nan;0.0;0.0;4417.0;29922.0;15799.0;47398.0;38910.0;13219.0;1192.0;31000.0;mines;silver
117;Ethiopia;nan;2714.0;771.0;771.0;715.0;2400.0;1400.0;1020.0;1000.0;745.0;1000.0;1000.0;mines;silver
118;Fiji;nan;265.0;313.0;328.0;418.0;342.0;462.0;361.0;354.0;354.0;350.0;358.0;mines;silver
119;Finland;nan;11258.0;11721.0;11020.0;11160.0;10479.0;14226.0;12830.0;13051.0;16348.0;13654.0;12849.0;mines;silver
120;Georgia;nan;nan;nan;nan;nan;nan;nan;nan;18000.0;20000.0;42000.0;20042.0;mines;silver
121;Ghana;nan;3200.0;3928.0;3900.0;3900.0;3900.0;3900.0;4199.0;4000.0;3100.0;4000.0;4000.0;mines;silver
122;Greece;nan;33500.0;27500.0;29000.0;33300.0;39800.0;39759.0;35785.0;28100.0;29300.0;34200.0;34900.0;mines;silver
123;Greenland;nan;0.0;0.0;0.0;9.0;27.0;3.0;nan;nan;nan;nan;nan;mines;silver
124;Guatemala;nan;99131.0;129281.0;194681.0;273058.0;204681.0;281331.0;858349.0;862814.0;837815.0;336944.0;0.0;mines;silver
125;Honduras;nan;59484.0;58768.0;59787.0;50634.0;51896.0;50916.0;58826.0;34369.0;17600.0;21784.0;31181.0;mines;silver
126;India;nan;105284.0;138780.0;148303.0;207144.0;374046.0;349774.0;327647.0;426443.0;460811.0;557691.0;679376.0;mines;silver
127;Indonesia;nan;226051.0;359451.0;335040.0;227173.0;247827.0;123109.0;119189.0;151934.0;185234.0;331644.0;335491.0;mines;silver
128;Iran;nan;40000.0;40000.0;40000.0;40000.0;40000.0;35000.0;34945.0;48400.0;50000.0;50000.0;50000.0;mines;silver
129;Ireland, Republic of;nan;7172.0;5267.0;3818.0;6109.0;9454.0;7822.0;6436.0;3770.0;1080.0;1340.0;1160.0;mines;silver
130;Ivory Coast;nan;nan;0.0;0.0;98.0;410.0;572.0;585.0;587.0;549.0;493.0;137.0;mines;silver
131;Japan;nan;3726.0;4469.0;4981.0;4486.0;3536.0;3644.0;3541.0;4616.0;5076.0;3408.0;3596.0;mines;silver
132;Kazakhstan;nan;645627.0;618141.0;552060.0;650649.0;963182.0;963580.0;989247.0;1308926.0;1186511.0;1060662.0;969347.0;mines;silver
133;Korea (Rep. of);nan;1500.0;1700.0;2025.0;2649.0;2925.0;3897.0;3289.0;4600.0;6579.0;8863.0;7090.0;mines;silver
134;Korea, Dem. P.R. of;nan;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;mines;silver
135;Kyrgyzstan;nan;nan;nan;nan;nan;nan;10400.0;9300.0;17200.0;15500.0;14200.0;13600.0;mines;silver
136;Laos;nan;6706.0;14726.0;17234.0;17976.0;20221.0;32262.0;39823.0;51763.0;51302.0;42840.0;37464.0;mines;silver
137;Malaysia;nan;349.0;367.0;436.0;459.0;1628.0;361.0;533.0;945.0;1075.0;1404.0;1542.0;mines;silver
138;Mali;nan;nan;nan;nan;nan;3220.0;2577.0;2490.0;2608.0;2005.0;2100.0;2600.0;mines;silver
139;Mexico;nan;3236312.0;3553841.0;4410749.0;4777710.0;5358195.0;5821001.0;5765662.0;5955151.0;5408521.0;5815034.0;7243245.0;mines;silver
140;Mongolia;nan;19954.0;20397.0;19641.0;19107.0;19118.0;29332.0;39160.0;48989.0;79480.0;72440.0;64800.0;mines;silver
141;Morocco;nan;201195.0;210000.0;243000.0;186090.0;170340.0;194077.0;188538.0;216383.0;237418.0;239416.0;190500.0;mines;silver
142;Namibia;nan;1215.0;700.0;0.0;1841.0;966.0;1400.0;1129.0;11555.0;4702.0;7451.0;3602.0;mines;silver
143;New Zealand;nan;18269.0;14264.0;17136.0;14324.0;5630.0;11223.0;15811.0;12498.0;7960.0;8022.0;6332.0;mines;silver
144;Nicaragua;nan;3720.0;4491.0;6995.0;7927.0;10207.0;13745.0;13889.0;18576.0;21382.0;15419.0;11263.0;mines;silver
145;Niger;nan;289.0;256.0;326.0;197.0;329.0;110.0;67.0;119.0;239.0;100.0;64.0;mines;silver
146;North Macedonia;nan;40000.0;35000.0;32000.0;30000.0;31000.0;23400.0;23900.0;17700.0;14000.0;12775.0;12694.0;mines;silver
147;Oman;nan;2140.0;2162.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;mines;silver
148;Panama;nan;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;0.0;mines;silver
149;Papua New Guinea;nan;48062.0;55082.0;83957.0;90055.0;81332.0;89666.0;81096.0;44588.0;90498.0;69330.0;104004.0;mines;silver
150;Peru;nan;3685931.0;3922708.0;3640444.0;3418862.0;3480587.0;3674283.0;3768147.0;4101568.0;4375337.0;4417987.0;4160162.0;mines;silver
151;Philippines;nan;14224.0;33808.0;41004.0;45530.0;49211.0;40043.0;23005.0;29952.0;35186.0;31748.0;29782.0;mines;silver
152;Poland;nan;1221000.0;1221000.0;1183000.0;1167000.0;1149000.0;1161114.0;1384000.0;1407000.0;1482000.0;1490000.0;1471000.0;mines;silver
153;Portugal;nan;26273.0;20483.0;20561.0;28027.0;29890.0;40621.0;43172.0;41337.0;38631.0;40186.0;55706.0;mines;silver
154;Romania;nan;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;mines;silver
155;Russia;nan;1132200.0;1312600.0;1144600.0;1134000.0;1425000.0;1427700.0;1433900.0;1580100.0;1493000.0;1373000.0;1400100.0;mines;silver
156;Saudi Arabia;nan;8233.0;7527.0;7670.0;5839.0;5500.0;4158.0;4888.0;4500.0;4710.0;5069.0;5322.0;mines;silver
157;Senegal;nan;nan;nan;nan;nan;670.0;850.0;1150.0;540.0;500.0;700.0;940.0;mines;silver
158;Serbia;nan;2300.0;4424.0;4384.0;7380.0;8388.0;5800.0;8600.0;7500.0;11300.0;12300.0;9000.0;mines;silver
159;Slovakia;nan;198.0;201.0;320.0;330.0;441.0;508.0;437.0;532.0;391.0;410.0;345.0;mines;silver
160;Solomon Islands;nan;0.0;0.0;0.0;592.0;902.0;685.0;280.0;nan;nan;nan;nan;mines;silver
161;South Africa;nan;75199.0;77780.0;79315.0;73180.0;67304.0;68777.0;49200.0;51900.0;55600.0;62536.0;46467.0;mines;silver
162;Spain;nan;0.0;2200.0;20800.0;29900.0;32943.0;27900.0;27300.0;27300.0;17600.0;98600.0;87780.0;mines;silver
163;Sudan;nan;0.0;413.0;631.0;700.0;700.0;700.0;1000.0;1000.0;1000.0;2000.0;2000.0;mines;silver
164;Sweden;nan;293068.0;288590.0;302145.0;301959.0;309337.0;341346.0;382611.0;479686.0;498686.0;467500.0;443624.0;mines;silver
165;Tajikistan;nan;3100.0;3100.0;3100.0;1800.0;1800.0;1800.0;1700.0;2700.0;3200.0;6600.0;9500.0;mines;silver
166;Tanzania;nan;10388.0;8231.0;12040.0;13524.0;11227.0;11014.0;14493.0;15569.0;17984.0;10911.0;12041.0;mines;silver
167;Thailand;nan;5465.0;15300.0;15300.0;16423.0;32047.0;32381.0;29216.0;26438.0;26430.0;0.0;0.0;mines;silver
168;Turkey;nan;294000.0;351600.0;363520.0;246500.0;193890.0;189600.0;183880.0;190550.0;376640.0;151490.0;197320.0;mines;silver
169;USA;nan;1250000.0;1245000.0;1275900.0;1122300.0;1055000.0;1037000.0;1184000.0;1090000.0;1150000.0;1030000.0;934000.0;mines;silver
170;United Kingdom;nan;398.0;514.0;506.0;531.0;230.0;82.0;0.0;0.0;14.0;0.0;0.0;mines;silver
171;Uzbekistan;nan;74600.0;52900.0;59100.0;60000.0;60000.0;23000.0;23000.0;230000.0;230000.0;232300.0;223900.0;mines;silver
172;Zambia;nan;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;93.0;mines;silver
173;Zimbabwe;nan;500.0;nan;nan;nan;nan;nan;nan;nan;1463.0;1480.0;1542.0;mines;silver
